ngram,count,normed
DIN,2664194678,0.0012698002063049726
RAL,2641166088,0.0012588243911461254
UST,2626257068,0.0012517185002635504
TAN,2585346335,0.0012322197535569151
NAT,2583946305,0.0012315524755995221
INS,2580114109,0.001229725986224859
ASS,2562588038,0.0012213727646096047
PLA,2561364747,0.00122078972344636
VEN,2561186428,0.0012207047335975108
ELL,2560301401,0.0012202829147730588
SHE,2537293543,0.0012093169808357657
OSE,2536016912,0.0012087085169271176
ITE,2534327799,0.001207903457126652
LLY,2527757315,0.0012047718534163004
REC,2526083797,0.001203974226456378
LAN,2505261403,0.0011940499215940875
ARD,2487791987,0.0011857237027092574
HEY,2482083623,0.001183002999960048
RIE,2479665577,0.0011818505183733947
POS,2464211596,0.0011744848898688125
EME,2455833072,0.0011704915437400236
MOR,2447547857,0.0011665426702574826
DEN,2429526864,0.00115795356045324
OUG,2428002205,0.001157226882208316
TTE,2421458175,0.0011541078869214162
NED,2407171853,0.001147298784428742
RIT,2393330568,0.0011407017940910388
IME,2376231548,0.0011325521121992065
SIN,2346887414,0.0011185662020422908
AST,2340144326,0.001115352332348669
ANY,2326409599,0.0011088061293545114
ORM,2324611512,0.001107949130704072
NDI,2324589034,0.0011079384173094116
ONA,2322176393,0.0011067885118370984
SPE,2318638245,0.0011051021707084124
ENE,2315419652,0.0011035681348929517
HEI,2313435041,0.0011026222357520049
RIC,2308293732,0.0011001718009985737
ICE,2294801209,0.001093741036523871
ORD,2286715485,0.0010898872438231692
OMP,2282867653,0.0010880533020666701
NES,2282287423,0.0010877767546432447
SEN,2279307132,0.0010863562975880982
TIM,2278831703,0.0010861297000923265
TRI,2274907285,0.001084259256153985
ERN,2267519557,0.00108073814014246
TES,2254187013,0.0010743836243626752
POR,2253847267,0.001074221695677638
APP,2250639905,0.0010726930127465722
LAR,2206970736,0.0010518795488269636
NTR,2204208420,0.0010505629823404211
EIR,2204032234,0.0010504790091154178
SHO,2200493723,0.0010487924949747975
SON,2170183171,0.0010343459736673868
CAT,2166573173,0.001032625387614493
LLE,2165623064,0.0010321725496090068
NER,2164964142,0.0010318584962485493
HES,2163142912,0.0010309904672532115
WHO,2160306172,0.0010296384290305626
MAT,2157479849,0.001028291355726153
ASE,2154434497,0.0010268398894989273
KIN,2151792089,0.0010255804731915347
OST,2150055872,0.0010247529628286487
BER,2140061455,0.001019989454788754
ITS,2139410770,0.0010196793273216953
NIN,2139022753,0.0010194943918623166
LEA,2131394724,0.001015858744333296
INA,2115500516,0.001008283296201028
MPL,2114302261,0.0010077121876184718
STO,2113597230,0.001007376157929409
ARI,2098441070,0.0010001524759463646
PRI,2094394221,0.0009982236793244367
OWN,2094281927,0.0009981701581063573
ALI,2092006545,0.000997085672593012
REE,2078805186,0.0009907936818011492
ISH,2074242414,0.000988618987558733
DES,2065715430,0.0009845548828850883
EAD,2060206998,0.0009819294711057704
NST,2054599822,0.0009792569962673576
SIT,2052297953,0.0009781598866022033
SES,2048207199,0.0009762101641153156
ANS,2026036276,0.0009656431275425582
HAS,2017612960,0.0009616284327896201
GRE,2001721438,0.0009540542648503431
ONG,2001446810,0.0009539233725045484
ALS,2000332681,0.0009533923597952549
FIC,1997879534,0.0009522231484788225
UAL,1996324956,0.0009514822103328913
IEN,1995121823,0.0009509087768131009
GEN,1991701772,0.0009492787227103603
SER,1987057848,0.0009470653500533399
UNT,1982548278,0.0009449160127831951
ECO,1981693790,0.0009445087493622278
NTA,1978715787,0.0009430893828065467
ACE,1977975504,0.0009427365514185531
CHI,1975189149,0.0009414085275383706
FER,1975124250,0.0009413775955782292
TAL,1972799407,0.0009402695361164324
LOW,1970111275,0.0009389883269779405
ACH,1966761386,0.0009373917132700819
IRE,1964868193,0.0009364893854928266
ANG,1962979826,0.0009355893578687269
SSE,1960826586,0.0009345630872966841
GRA,1959140336,0.0009337593920504009
MON,1955584919,0.0009320648202244827
FFE,1952351948,0.0009305239316112451
RAC,1946702195,0.000927831163855115
SEL,1944734073,0.0009268931236502192
UNI,1943038289,0.0009260848843384189
AKE,1943012492,0.0009260725890522701
ARY,1933364771,0.0009214743221848618
WIL,1932036855,0.0009208414149785381
LED,1931510341,0.0009205904695084704
DED,1927628435,0.0009187402875077478
SOM,1911763476,0.0009111787799431644
OWE,1902222370,0.0009066313275864648
HAR,1901770930,0.0009064161636534881
INI,1891645157,0.0009015900491241814
OPE,1888113123,0.0008999066220312171
NGE,1885057822,0.0008984504139424613
UCH,1883741792,0.0008978231718046015
REL,1881145045,0.0008965855183014434
CHE,1879547813,0.0008958242505382935
ADE,1878265265,0.0008952129664874528
ATT,1875749484,0.0008940139027481558
CIA,1873567925,0.0008929741348621445
EXP,1868948910,0.0008907726342554664
MER,1866252229,0.0008894873505191031
LIC,1856452455,0.0008848166126223201
HEM,1837812879,0.0008759326757067172
ERY,1835595583,0.0008748758749625791
NSI,1823155367,0.0008689466577872272
OND,1821563403,0.0008681879008419025
RTI,1821040658,0.0008679387517409278
DUC,1819169719,0.0008670470305961475
HOW,1815729773,0.0008654074942001972
ERT,1809544701,0.0008624595843622018
SEE,1801727547,0.0008587337966621193
NOW,1791229670,0.0008537303310781511
IMP,1787558291,0.0008519804898033673
ABO,1787056888,0.0008517415126602555
PEC,1784226987,0.0008503927340205804
CEN,1783826555,0.0008502018813623982
RIS,1782076111,0.0008493675901708875
MAR,1775964347,0.0008464546201645389
ENS,1770996323,0.0008440867759704864
TAI,1765027033,0.0008412417114802351
ELY,1751308590,0.0008347032697156641
OMM,1747661259,0.0008329648901240724
SUR,1735122761,0.000826988830086633
HEA,1719821233,0.0008196958632581852
ULA,1713255664,0.0008165666021198932
ULT,1712422601,0.0008161695502159914
ILI,1696501308,0.0008085811929150081
BEE,1688792738,0.0008049071581843089
ORK,1683087659,0.0008021880211216133
LIS,1682095398,0.0008017150927605919
NIT,1679865263,0.0008006521727320848
ORI,1679533364,0.0008004939840598558
THR,1673179164,0.0007974654649589318
ATH,1656426922,0.0007894810633221717
VEL,1654573696,0.000788597784492527
TIE,1642539281,0.0007828619789314892
ANI,1625600626,0.0007747887297086977
CUL,1623340608,0.0007737115669373917
HIL,1623042285,0.0007735693811541704
TEM,1622557132,0.0007733381490356708
RIA,1619408655,0.0007718375316907147
TRE,1616513740,0.0007704577662799546
IVI,1606414119,0.000765644116235796
VES,1605862116,0.0007653810222775845
PEN,1603639140,0.0007643215143494588
CRE,1603148614,0.0007640877213683598
OLL,1597970087,0.000761619547887174
ELE,1594486155,0.0007599590470202954
LON,1587180640,0.0007564771151139048
WAR,1583926445,0.0007549261107835987
EQU,1583257479,0.0007546072702830055
TRO,1582672298,0.0007543283631293123
EAL,1576388073,0.0007513331952959102
REP,1574573479,0.0007504683291303154
ELI,1573591451,0.0007500002779900236
IAN,1569158397,0.0007478874095385383
SID,1568981834,0.0007478032566289641
ISE,1568344516,0.000747499500099997
ERV,1556518611,0.0007418630739286123
TRU,1549162360,0.0007383569603872238
ILE,1548861086,0.0007382133681075329
QUE,1540834455,0.0007343877401292557
HIM,1537248696,0.0007326787067933818
MED,1533532886,0.0007309076889531495
WOU,1530956183,0.000729679588759119
FIN,1520863786,0.0007248693817954402
UCT,1516594336,0.0007228344897751323
OLD,1505803220,0.0007176912615282584
OOD,1500709917,0.0007152637072456905
COR,1495416668,0.0007127408553205941
NEW,1494928759,0.0007125083096459203
EAC,1481161790,0.0007059467395696985
ERM,1475075676,0.0007030459947868146
FAC,1472843774,0.0007019822325762466
BOU,1471128114,0.0007011645200269578
ACK,1464619127,0.0006980622268260567
SUC,1463698853,0.0006976236086857583
EDI,1451750421,0.0006919287840755649
NTO,1449629791,0.0006909180559806052
CAR,1448156884,0.0006902160436134489
OLI,1443365710,0.0006879324891180206
NLY,1440124041,0.0006863874548909939
MIL,1439084774,0.0006858921226760085
EED,1437607478,0.0006851880184372816
WAY,1431027289,0.0006820517891599233
ROP,1428409887,0.0006808042911347122
ITA,1427457862,0.0006803505399312472
ETH,1414693947,0.0006742670423422398
ECI,1414091861,0.0006739800779798655
UTI,1414080695,0.000673974756075569
MAY,1412466904,0.0006732055960131852
ICI,1411469580,0.0006727302545408032
WHA,1407866798,0.0006710131077554541
RMA,1402784961,0.0006685910183622524
ARA,1392894978,0.0006638772853316091
QUI,1384393039,0.0006598251175282049
REM,1380269169,0.0006578596113960833
MBE,1376365247,0.0006559989361977078
FTE,1371492548,0.0006536765255095719
RST,1364987497,0.0006505761082727861
VED,1359443941,0.0006479339558015006
CTE,1357259543,0.0006468928348001125
NDS,1350307486,0.000643579366949681
FIR,1350121749,0.0006434908415566734
LIE,1348622147,0.0006427761059013929
MET,1345596441,0.000641334003289769
OOK,1340578410,0.0006389423249144379
MOS,1336327519,0.0006369162784271625
MES,1335784567,0.0006366574983285056
ACC,1335476272,0.0006365105597215655
VIN,1335241247,0.00063639854283483
GIN,1329414655,0.0006336214906228614
ETE,1324106156,0.0006310913702900522
RGE,1318433016,0.0006283874558945003
OIN,1315707093,0.0006270882349267706
ARR,1315150675,0.0006268230367049491
HOL,1312505295,0.000625562203892132
IGN,1312444251,0.000625533109290137
SEC,1311031779,0.0006248599012652842
PON,1310917185,0.0006248052838283367
ESI,1310432300,0.000624574179443166
TLY,1303246357,0.0006211492375726471
EMP,1301427587,0.0006202823810548813
SIS,1299963406,0.0006195845276467874
IED,1296080290,0.0006177337689396168
OTE,1295951836,0.0006176725455924464
RTH,1294805606,0.0006171262330040715
MAL,1292178604,0.000615874159456628
COL,1288310679,0.0006140306410367731
DIT,1282288818,0.0006111605203195138
BLI,1279029992,0.0006096073087763474
RON,1278719824,0.000609459477465955
GES,1276369776,0.0006083394048752138
SHI,1275044982,0.0006077079856668493
CIE,1273539579,0.0006069904851569364
ATU,1271862404,0.0006061911152090135
RET,1268237862,0.0006044635972399377
GER,1268117314,0.0006044061420259724
REF,1267265138,0.000603999980543276
OLO,1265524937,0.0006031705713386639
AUS,1262012449,0.0006014964601996116
RCH,1261302449,0.0006011580622011765
LAC,1257561661,0.0005993751394240358
LLO,1256491417,0.0005988650430473638
TLE,1251635091,0.0005965504360077185
TIT,1246928327,0.0005943071127447521
IFI,1245924749,0.0005938287905102825
HOS,1244713023,0.0005932512614214772
BEC,1241611218,0.0005917728887404408
PEA,1240165018,0.0005910836053808115
ECE,1236102954,0.0005891475570327621
LLI,1236074227,0.0005891338652590987
ONC,1235335543,0.0005887817959815268
RCE,1234682633,0.0005884706080418673
FUL,1234540963,0.000588403085725757
GRO,1230277639,0.0005863711134605738
ORS,1222304913,0.0005825711775162482
LAS,1220793842,0.0005818509755417506
RIO,1220235046,0.0005815846439249429
ARS,1217318786,0.0005801947051264693
CED,1216728247,0.0005799132442594301
WIN,1216304177,0.0005797111253309845
ONL,1214820120,0.0005790037986854021
VID,1212096337,0.0005777055976778367
NGS,1209854635,0.0005766371646216567
IOU,1207913620,0.0005757120440710476
ORY,1206606762,0.0005750891734633872
CLE,1202720861,0.0005732370873781523
LEC,1201130773,0.0005724792245661303
ITT,1197174866,0.0005705937724382497
URI,1196296508,0.0005701751321718984
OSS,1189532371,0.0005669512301691653
RTA,1187187660,0.0005658337012828151
CER,1185469813,0.0005650149463723677
POL,1183491197,0.0005640719045497316
NIS,1182596115,0.0005636452933423581
ARL,1178491856,0.0005616891341442467
EXT,1175724950,0.0005603703799861369
HED,1175539685,0.0005602820795563058
PPE,1171579952,0.0005583948038921689
ISI,1170738876,0.0005579939328570538
VAL,1167421106,0.0005564126276073806
ARG,1163598275,0.0005545906017499786
RIG,1158099454,0.0005519697707356791
NSE,1155938022,0.0005509395957179981
HOR,1153746894,0.0005498952670848783
ISS,1152026468,0.0005490752829794479
IAT,1151580638,0.0005488627928672756
CRI,1150300966,0.000548252879566637
ELA,1149221682,0.0005477384745731963
ESP,1148639931,0.0005474612022154672
ITU,1144223267,0.00054535614551496
TWO,1144145849,0.0005453192467878573
NOR,1141113001,0.0005438737401783394
RSE,1140048363,0.0005433663157160043
OFF,1138112310,0.0005424435601384491
IFF,1137844863,0.0005423160903786076
TEL,1137132381,0.0005419765094170287
ETI,1133782356,0.0005403798308892718
IRS,1132908546,0.0005399633582765781
CUR,1129852214,0.0005385066587957992
AID,1127820011,0.0005375380765033855
BET,1126658971,0.0005369847052187334
RAI,1122870370,0.000535178993957791
CAS,1118830228,0.0005332533940054059
TIL,1115377334,0.0005316076863738448
LSO,1113441267,0.000530684924123653
CHO,1111222473,0.0005296274094073999
EAN,1111113412,0.0005295754290917557
OCI,1107578343,0.0005278905554665025
TAB,1104333417,0.000526343968898235
QUA,1103867434,0.0005261218735256931
FFI,1102521640,0.0005254804453624454
USI,1101229824,0.0005248647440261829
MPO,1098955147,0.0005237805945277515
DIA,1097668021,0.0005231671285247463
IKE,1097326708,0.0005230044529810282
PAT,1094793206,0.0005217969431136602
TON,1094573483,0.0005216922194187164
DIF,1094447781,0.0005216323077212526
UES,1093884478,0.0005213638279920801
MIT,1091175791,0.0005200728219932251
SOC,1090079564,0.0005195503416796612
SHA,1088317972,0.000518710737162958
KNO,1087994813,0.0005185567141224281
ROV,1087399037,0.0005182727572126877
NCI,1087234797,0.0005181944776531624
MUS,1085334955,0.0005172889808501442
URA,1083612677,0.0005164681140502165
AFT,1081392153,0.0005154097747867277
LOG,1080913704,0.0005151817379079203
HRO,1080845222,0.000515149098229429
INF,1078671633,0.0005141131289801044
CAU,1078089074,0.0005138354715159208
LET,1077677454,0.0005136392864678703
ALT,1077612543,0.0005136083487883262
RRE,1076901529,0.0005132694675003553
ANA,1076655840,0.0005131523679710066
ELF,1072288962,0.0005110710401194432
ENG,1072068149,0.0005109657969120792
ETT,1071390354,0.000510642748360883
ORA,1068437016,0.0005092351375610208
MIS,1067766067,0.0005089153519291166
REG,1067531461,0.0005088035347448618
LIG,1066978562,0.0005085400137379086
EPT,1066672616,0.0005083941947040647
AIL,1066295388,0.0005082144014644116
URN,1065987062,0.0005080674480823476
UTE,1065304600,0.0005077421751600828
ROD,1065013738,0.0005076035454155464
IMA,1062594282,0.0005064503917990652
MEA,1061920786,0.0005061293922239187
TAR,1057905784,0.0005042157744203796
ALE,1055994193,0.0005033046778454127
OLE,1055326048,0.0005029862286472939
OSI,1053469905,0.0005021015595261542
EIN,1052378146,0.0005015812087368957
UTH,1044564536,0.0004978571101671039
WEL,1041901536,0.0004965878793645229
CLA,1041148273,0.0004962288614891776
WEE,1038999155,0.0004952045555319934
TIA,1034746450,0.0004931776444616628
EMB,1034111034,0.000492874794458038
DAY,1030064586,0.0004909461889594865
ASI,1027882324,0.0004899060860117951
RDE,1027838103,0.0004898850095358954
STU,1027123631,0.0004895444801066871
URS,1027037553,0.0004895034538772374
FOU,1022261274,0.00048722699859052277
IZE,1022022237,0.0004871130695167877
OMI,1020006801,0.00048615247865992295
EFO,1016116936,0.0004842985032652996
LIK,1013577522,0.0004830881756388236
REV,1011248116,0.0004819779413741157
AYS,1005365430,0.0004791741538138031
ELO,1001816277,0.00047748256751614144
RAD,998833818,0.00047606107715555745
DEA,998176981,0.0004757480175413348
TAK,997809257,0.00047557275406869177
SUP,997681045,0.000475511646062811
SUB,997657281,0.00047550031973881833
SOU,996701032,0.0004750445553055711
ECA,996015864,0.00047471799265797707
EMA,990902887,0.00047228106141453417
ODU,990596720,0.00047213513704835546
YEA,989592751,0.00047165662845667823
ILD,989324892,0.00047152896233067427
SPO,987586071,0.00047070021085738294
LEN,986126642,0.00047000462233279407
MPA,985870333,0.00046988246113197595
DIC,984016286,0.0004689987909998569
PLI,983904792,0.000468945651075297
FEC,981757516,0.0004679222230464412
RRI,981231076,0.00046767131284602406
EVI,979630535,0.0004669084679575547
ICT,975024267,0.00046471304278649067
TUD,974798180,0.0004646052859016003
LOS,973051701,0.00046377288449609485
CTU,972918524,0.0004637094100873095
LEM,970055754,0.0004623449655267744
HAL,968450734,0.0004615799858712135
TWE,965876224,0.00046035293089804303
ISC,963324995,0.00045913697204290295
ROC,960910746,0.00045798630017061586
CTO,959250391,0.0004571949469189375
ARC,958282541,0.0004567336532530426
SIG,955015092,0.0004551763318423544
AMI,954200048,0.0004547878680983593
KED,947646862,0.00045166450890713025
JEC,947396391,0.00045154513019576967
HAP,945457718,0.00045062112588193856
PTI,944224042,0.0004500331350521958
BRI,943772016,0.00044981769182171605
UBL,943284050,0.0004495851189798789
SOL,942835095,0.00044937113943989665
RLY,941843958,0.00044889874679627
CIT,940565695,0.0004482895050488424
ADI,939330729,0.00044770089938329965
FRE,938202358,0.0004471630986961276
CTS,937872402,0.0004470058360905337
AIR,936013199,0.0004461197085216824
ROW,935664882,0.00044595369475320225
NGL,934145713,0.0004452296331350549
UDE,933960576,0.00044514139371218696
STS,930697760,0.00044358628046759277
DRE,929834043,0.0004431746183492627
NIC,927766522,0.00044218920290120295
DEC,924397433,0.00044058343814887957
PAN,923295741,0.0004400583531239614
BIL,923236035,0.0004400298962353775
LIF,918198174,0.0004376287665469352
NNE,916381089,0.00043676271312864456
LOO,916213089,0.00043668264148957823
AMP,914332916,0.00043578651926435056
SAI,910906215,0.0004341532956592303
UNC,910147780,0.00043379181272128225
XPE,905786325,0.00043171306956316314
IMI,904297435,0.00043100343942810686
GAI,902646892,0.0004302167627414435
ARK,901575371,0.0004297060577249912
TIS,899894700,0.0004289050215243886
HEL,895622705,0.00042686891651407227
VIS,892994837,0.00042561643021639406
MAK,892108777,0.0004251941190466851
AGA,888873878,0.000423652311516066
IBL,886743270,0.0004226368277376861
IFE,885964032,0.00042226542973838394
SEA,885690434,0.00042213502830799546
ROB,884324710,0.00042148410116994657
TOO,884272228,0.0004214590873618425
GET,877653491,0.0004183044854562537
EFF,877045505,0.00041801470905417407
RTE,876755827,0.0004178766436240464
PPO,875660099,0.00041735440114231505
DEP,873351630,0.0004162541458056258
AVI,873089933,0.0004161294165929547
RNE,872086009,0.0004156509294490379
RIB,871320598,0.00041528612163160107
VOL,867955750,0.0004136823782115472
MAD,867719645,0.0004135698465785606
GIV,866012422,0.00041275615524605035
DIE,864452826,0.0004120128254365189
RDS,863161947,0.00041139757069029095
SCH,862139668,0.0004109103352431893
ROL,861595115,0.0004106507920808769
OVI,860059985,0.00040991912318040133
RIV,859738982,0.00040976612772590607
DEV,859029789,0.00040942811435730865
TRY,853595303,0.00040683794649121945
ODE,849860660,0.0004050579525249244
GAN,846300024,0.0004033608932354092
BEL,844037777,0.00040228266808503495
NDA,843988417,0.0004022591422748902
LIA,842583607,0.000401589586088719
RVE,842146751,0.0004013813731366002
MIC,839395147,0.00040006991217028204
ETW,837710782,0.0003992671153468538
TUA,834335454,0.00039765837698169635
ERC,832091674,0.00039658895351559967
DEL,830191335,0.0003956832198339827
CLU,828925492,0.0003950798976684432
UME,827410486,0.00039435782020644727
EGI,827295919,0.00039430321563815613
SAM,824905236,0.0003931637757197157
MAI,824223079,0.0003928386481656052
ANN,819945835,0.00039080004139318495
ICU,819285824,0.00039048546899692424
ROS,817839847,0.0003897962919228635
EMS,815228219,0.00038855154588362834
ARM,807538868,0.0003848866712531148
EMO,807304396,0.0003847749179355246
SIB,806000970,0.00038415368307706234
YST,804081058,0.0003832386205728772
EGA,801442700,0.00038198113456392634
SCR,800164023,0.00038137169549710243
OLU,797461296,0.0003800835301349667
RAM,793005418,0.00037795978337937404
UPP,789634711,0.0003763532474609078
LVE,788914661,0.0003760100594626357
BRO,788061140,0.00037560325693021
UEN,785681398,0.0003744690316772637
CAM,784839780,0.00037406790231578915
RNA,784467338,0.0003738903901646157
URT,781997713,0.0003727133251549183
PIN,778611405,0.0003710993535362076
TTL,778068662,0.0003708406730504827
EXA,775248241,0.000369496412739012
RUC,775159005,0.0003694538813533946
HIG,772126498,0.0003680085372702393
ETA,770934179,0.0003674402578855969
DID,769945900,0.00036696922741306817
FOL,766935020,0.0003655341911235919
VIC,766889920,0.0003655126957014378
MME,766703773,0.0003654239748955016
DAT,765559341,0.0003648785192643114
EDU,765302903,0.0003647562965799133
OCE,761797902,0.0003630857538715853
CEP,761228051,0.0003628141532549568
ROT,760744381,0.00036258362795931864
VIE,760388199,0.00036241386559892626
PAS,759949263,0.00036220466128365715
ORG,758376569,0.0003614550887459799
NTL,758192199,0.0003613672148882736
SET,756096508,0.00036036837314216323
OTI,755506245,0.00036008704382138823
SPI,755473878,0.00036007161716221164
RSO,751293539,0.00035807919695040886
ILY,747899561,0.0003564615696800812
DIV,747835577,0.0003564310738244025
ATO,746412486,0.000355752804604697
INV,746392672,0.00035574336091745613
BAS,744905690,0.0003550346401674435
PUB,744800259,0.0003549843899711435
AUT,744436126,0.00035481083802978554
ONI,744269828,0.0003547315775926817
EXC,743862324,0.00035453735429978833
SSU,743466423,0.0003543486611927764
MOD,742956938,0.00035410583203188535
RMI,742075032,0.0003536855007287757
LUE,740431197,0.00035290202118827216
OPL,740318480,0.0003528482983612445
LOR,738743414,0.0003520975952882824
EIG,737456312,0.0003514841407240827
POI,737261233,0.00035139116277600285
JUS,732777049,0.0003492539249024613
EOP,732303726,0.00034902833116187926
DGE,730974664,0.00034839487775258895
EET,730407373,0.00034812449727522247
ERR,728862875,0.0003473883634276352
MOT,727423746,0.0003467024502261002
CCO,724991418,0.0003455431615968924
OMA,724716113,0.00034541194658145694
NVE,723429596,0.0003447987708381433
ONO,722854443,0.0003445246431987153
FIE,722377849,0.00034429749044425587
YIN,720955118,0.00034361939280663404
HIP,720468234,0.00034338733566428186
RAP,720148164,0.00034323478489335353
HOO,718978479,0.0003426772932556078
ISM,718830425,0.00034260672821721295
URC,717790756,0.0003421112044022341
DOW,714928592,0.0003407470486715399
ULL,713796916,0.000340207672765516
BRA,712548578,0.0003396126937787971
LAY,711263905,0.0003390003969170456
UMB,710795416,0.0003387771071425543
NCL,710615019,0.00033869112688378854
ICK,710076724,0.0003384345663900313
NME,709157407,0.00033799640437210554
CAP,707793573,0.00033734637803999615
HOM,706992949,0.0003369647871116876
GED,706338332,0.00033665278558698116
LOP,705540816,0.0003362726759839953
IET,704821951,0.0003359300527767488
LER,704516213,0.0003357843328792199
OGR,701989031,0.000334579835230655
EFE,701740204,0.00033446124007747665
DEF,700730657,0.00033398007291673564
SSA,699833907,0.0003335526667123742
VAR,699147321,0.0003332254282220171
NUM,699083645,0.00033319507916434337
CCE,697987963,0.0003326728586069894
NEE,697844819,0.0003326046337575697
